date,time,SFS_Reg_Uc,SFS_Meas_IfRel,SFS_Meas_UgRel,SFS_Meas_UfRel,SFS_Meas_IgRel,SFS_Meas_QRel,SFS_Meas_PRel,SFS_LHVG_iSelectedInput
20.09.2015,13:23:02.3900576,0.930568332,0.460063187,0.974292179,0.340395795,0.19783046,-0.07631295,0.176447916,1
20.09.2015,13:23:02.3948962,0.880507046,0.460063187,0.974513558,0.340395795,0.198057916,-0.076416076,0.176860418,1
20.09.2015,13:23:02.3997534,0.945037275,0.460224212,0.974292179,0.344122422,0.198228509,-0.076519201,0.177169795,1
20.09.2015,13:23:02.4045058,0.867722245,0.4602503,0.974624248,0.347538288,0.198285373,-0.076622327,0.17727292,1
20.09.2015,13:23:02.4093698,0.930484119,0.4602503,0.974347523,0.347538288,0.198342237,-0.076622327,0.177376046,1
20.09.2015,13:23:02.4140854,0.893619898,0.460337048,0.974513558,0.341999706,0.198285373,-0.076622327,0.17727292,1
20.09.2015,13:23:02.4189300,0.909392338,0.460269691,0.974402868,0.34314541,0.198228509,-0.076622327,0.17727292,1
20.09.2015,13:23:02.4237056,0.911928587,0.460199177,0.974402868,0.352322545,0.198171645,-0.076519201,0.17727292,1
20.09.2015,13:23:02.4285732,0.890071012,0.460199177,0.974458213,0.352322545,0.19783046,-0.076416076,0.177066669,1
20.09.2015,13:23:02.4332772,0.920747615,0.460182337,0.974347523,0.331727028,0.197887324,-0.076416076,0.177066669,1
20.09.2015,13:23:02.4380646,0.863024185,0.460139314,0.974568903,0.351951506,0.197773596,-0.076416076,0.176963544,1
20.09.2015,13:23:02.4429486,0.913927034,0.460269376,0.974347523,0.337489711,0.197887324,-0.076416076,0.176963544,1
20.09.2015,13:23:02.4477620,0.851536586,0.460269376,0.974624248,0.337489711,0.197716731,-0.076416076,0.176860418,1
20.09.2015,13:23:02.4524848,0.910370339,0.460233657,0.974347523,0.342957388,0.197773596,-0.076416076,0.176860418,1
20.09.2015,13:23:02.4572750,0.881786941,0.460202673,0.974458213,0.359229571,0.197773596,-0.076209824,0.176963544,1
20.09.2015,13:23:02.4621172,0.908231872,0.460202673,0.974292179,0.359229571,0.197489275,-0.075797322,0.176860418,1
20.09.2015,13:23:02.4668724,0.931151841,0.460241227,0.974181489,0.344326259,0.19743241,-0.075591071,0.176757292,1
20.09.2015,13:23:02.4717534,0.880325481,0.46041166,0.974347523,0.349397581,0.197318682,-0.075487945,0.176757292,1
20.09.2015,13:23:02.4764928,0.941964463,0.460439439,0.974126144,0.363560733,0.197318682,-0.075591071,0.176551041,1
20.09.2015,13:23:02.4812982,0.873451689,0.460439439,0.974402868,0.363560733,0.197261818,-0.075797322,0.176447916,1
20.09.2015,13:23:02.4860638,0.936142012,0.460621513,0.974181489,0.344526581,0.197204954,-0.075900448,0.17634479,1
